brand,model,price,fuel,transmission,km,year,location
Hyundai,Tucson 1.6 GDI KLASS 2WD 132 5P,20900.0,Gasolina,Manual,13429.0,2019,Baleares
Ford,Focus Focus 1.0 Ecoboost Trend+ 125,17900.0,Gasolina,Manual,23000.0,2018,Alicante
Kia,Sportage EMOTION 1.7 CRDI VGT 115 CV 2WD ECO-DYNAMICS 5P,16400.0,Diésel,Manual,66230.0,2016,Barcelona
Audi,Q3 Black line 35 TDI 110kW (150CV) S tronic,42990.0,Diésel,Automático,19735.0,2019,Pontevedra
Volkswagen,Passat GTE GTE 1.4 TSI e-Power 115kW + 85kW DSG,38600.0,Híbrido,Manual,12.0,2020,Lugo
Volkswagen,Passat GTE GTE 1.4 TSI e-Power 115kW + 85kW DSG,38600.0,Híbrido,Manual,12.0,2020,Orense
Seat,Tarraco 1.5 TSI 110kW (150CV) St&Sp Style Plus,26840.0,Gasolina,Manual,19426.0,2019,Pontevedra
Seat, ST 1.6 TDI 85kW 115CV StSp Style,16400.0,Diésel,Manual,17256.0,2019,Pontevedra
Seat,Arona 1.6 TDI 70kW (95CV) Xcellence Ecomotive,20200.0,Diésel,Manual,6841.0,2020,Pontevedra
Mercedes-Benz, Clase B Electric Drive / 250 e Style,18995.0,Eléctrico,Manual,25560.0,2016,Madrid
Mercedes-Benz,E 220 d Cabrio[0-800+0-050],67900.0,Diésel,Automático,19744.0,2020,Madrid
Opel,Corsa Elegance 1.2T XHL 74kW (100CV),14200.0,Gasolina,Manual,9452.0,2020,Valencia
Audi,A3 Sedan 2.0 TDI 150cv clean dies Ambiente,17900.0,Diésel,Manual,85931.0,2016,Málaga
Hyundai,i10 1.0 Tecno,8900.0,Gasolina,Manual,19270.0,2019,Málaga
Mitsubishi,Space Star 120 MPI Kaiteki,8700.0,Gasolina,Manual,82024.0,2018,Málaga
Hyundai,Tucson GDI 1.6 131 CV 4X2 KLASS,18900.0,Gasolina,Manual,24662.0,2019,Málaga
Toyota,RAV4 2.5l hybrid 2WD Advance,20950.0,Híbrido,Automático,91745.0,2016,Sevilla
Hyundai,i20 1.0 TGDI 74kW (100CV) Tecno,13500.0,Gasolina,Manual,5.0,2020,Lugo
Jeep,Compass 1.6 Mjet 88kW Limited 4x2,30990.0,Diésel,Manual,1.0,2020,Barcelona
Toyota,Auris 1.8 140H Hybrid Feel! Edition,16900.0,Híbrido,Automático,27386.0,2018,Barcelona
Nissan,Micra 1.0G ACENTA,11500.0,Gasolina,Manual,20100.0,2017,Zamora
Seat,Leon Style Edition 1.5 TGI 130CV,18190.0,Gas natural (CNG),Manual,15.0,2020,Madrid
Mitsubishi,Space Star 120 MPI Kaiteki,8700.0,Gasolina,Manual,82024.0,2018,Málaga
Hyundai,Tucson GDI 1.6 131 CV 4X2 KLASS,18900.0,Gasolina,Manual,24662.0,2019,Málaga
Seat,Leon Style Edition 1.5 TGI 130CV,18190.0,Gas natural (CNG),Manual,20.0,2020,Madrid
Audi,A3 Sedan 2.0 TDI 150cv clean dies Ambiente,17900.0,Diésel,Manual,85931.0,2016,Málaga
Hyundai,i10 1.0 Tecno,8900.0,Gasolina,Manual,19270.0,2019,Málaga
Kia,Sportage 1.6GDi DRIVE 4X2,15250.0,Gasolina,Manual,86432.0,2016,La Coruña
Mercedes-Benz,GLC 200 d 4MATIC,58942.0,Diésel,Automático,1.0,2020,Baleares
Mercedes-Benz,A 200 ,33748.0,Gasolina,Manual,50.0,2020,Baleares
Volvo,V60 Cross Country 2.0 D4 190cv Auto AWD Pro,49900.0,Diésel,Automático,8000.0,2019,Baleares
Opel,Crossland X X 1.2T S&S ecoTEC Excellence 110 Excellence,14900.0,Gasolina,Manual,21390.0,2017,Murcia
Ford,Focus 1.0 Ecoboost AutoSt.St. 92kW Trend,11500.0,Gasolina,Manual,54950.0,2017,Valencia
Mercedes-Benz,B 180 100 kW (136 CV),28500.0,Gasolina,Automático,7835.0,2019,Barcelona
Skoda,Superb 2.0 TDI Style DSG 140 kW (190 CV),34500.0,Diésel,Automático,22250.0,2019,Sevilla
Volkswagen,Polo Advance 1.0 TSI 70 kW (95 CV),15900.0,Gasolina,Manual,568.0,2020,Burgos
Volkswagen,Touran Sport 1.5 TSI 110 kW (150 CV) DSG,34900.0,Gasolina,Automático,11000.0,2019,Burgos
Volkswagen,e-Golf e-Golf ePower 100 kW (136 CV),28990.0,Eléctrico,Automático,20.0,2020,Burgos
Volkswagen,Caddy Maxi Trendline 2.0 TDI BMT 75 kW (102 CV),23900.0,Diésel,Manual,10.0,2020,Burgos
Volkswagen,Caravelle Origin Batalla Corta 2.0 TDI BMT 81 kW (110 CV),31900.0,Diésel,Manual,7000.0,2020,Burgos
Volkswagen,Transporter Furgón Corto TM 2.0 TDI 75kW (102CV) BMT,17700.0,Diésel,Manual,151000.0,2016,Asturias
Audi,A3 S line 35 TFSI 110 kW (150 CV) S tronic,27700.0,Gasolina,Automático,13139.0,2019,Asturias
Audi,A3 S line 35 TDI 110 kW (150 CV) S tronic,29000.0,Diésel,Automático,10854.0,2020,Asturias
Ford,Focus 1.0 Ecoboost ST-Line 92 kW (125 CV),18990.0,Gasolina,Automático,27136.0,2019,Tarragona
Citroen,C3 Aircross PureTech 82 Feel 60 kW (82 CV),15990.0,Gasolina,Manual,25396.0,2018,Tarragona
Citroen,C4 Cactus PureTech 110 S&S Shine 81 kW (110 CV),16990.0,Gasolina,Manual,9416.0,2019,Tarragona
Volkswagen,Crafter Batalla Media TA 2.0 TDI 103 kW (140 CV) 3.500,24800.0,Diésel,Manual,50000.0,2019,Burgos
Peugeot,308 PureTech 110 S&S Allure 81 kW (110 CV),18990.0,Gasolina,Manual,6515.0,2019,Tarragona
Volkswagen,Polo A-Polo Plus 1.2 TSI BMT 66 kW (90 CV),12500.0,Gasolina,Manual,52290.0,2017,Tarragona
Audi,A4 design edition 2.0 TDI 110 kW (150 CV) S tronic,19500.0,Diésel,Automático,113182.0,2016,Madrid
Seat,Leon X-PERIENCE 2.0 TDI ST 4Drive St&Sp 110 kW (150 CV),16390.0,Diésel,Manual,58890.0,2016,Barcelona
Seat, 1.6 TDI S&S Reference 85 kW (115 CV),12490.0,Diésel,Manual,47074.0,2017,Barcelona
Volkswagen,Golf Sport 2.0 TDI 110 kW (150 CV) DSG,20900.0,Diésel,Automático,76500.0,2017,Valencia
Seat,Ibiza 1.0 TGI GLP S&S Style 66 kW (90 CV),14900.0,Gas natural (CNG),Manual,1832.0,2020,Málaga
Seat,Arona 1.6 TDI S&S Xcellence 70 kW (95 CV),19490.0,Diésel,Manual,7467.0,2020,Madrid
Seat,Ateca 1.0 TSI S&S Ecomotive Style 85 kW (115 CV),19900.0,Gasolina,Manual,24700.0,2019,Asturias
Volkswagen,Passat Variant Executive 2.0 TDI 110 kW (150 CV) DSG,28500.0,Diésel,Automático,10592.0,2020,Málaga
Volkswagen,Golf Advance 1.5 TSI Evo 96 kW (130 CV),18500.0,Gasolina,Manual,29377.0,2019,Málaga
Volkswagen,Golf Edition 1.5 TSI Evo 96 kW (130 CV),18500.0,Gasolina,Manual,27313.0,2019,Málaga
Volkswagen,Polo Edition 1.0 59 kW (80 CV),12400.0,Gasolina,Manual,22401.0,2020,Asturias
Toyota,Aygo 1.0 VVT-i x-cite 51 kW (69 CV),9500.0,Gasolina,Manual,39004.0,2016,Barcelona
Citroen,C5 Aircross BlueHdi S&S Shine 130 Shine,27000.0,Diésel,Manual,17954.0,2019,Sevilla
Volkswagen,Golf Edition 1.2 TSI BMT 81 kW (110 CV),11900.0,Gasolina,Manual,68682.0,2016,Barcelona
Seat,Arona 1.0 TSI Ecomotive FR 85 kW (115 CV),19900.0,Gasolina,Manual,9106.0,2019,Valencia
Audi,A1 S line 30 TFSI 85 kW (116 CV),19400.0,Gasolina,Manual,36077.0,2019,Barcelona
Seat, 1.5 TSI S&S Style Visio Edition 96 kW (130 CV),15900.0,Gasolina,Manual,20593.0,2019,Valladolid
Nissan,Micra 1.0 IG-T 100cv E6D N-Connecta,14500.0,Gasolina,Manual,5000.0,2020,Málaga
Nissan,Micra 1.0G VISIA+,10500.0,Gasolina,Manual,26000.0,2019,Málaga
Nissan,Micra 1.0 IG-T 100cv  E6D CVT Acenta,13500.0,Gasolina,Automático,12000.0,2019,Málaga
Seat, 1.5 EcoTSI S&S FR DSG 110 kW (150 CV),18900.0,Gasolina,Automático,8000.0,2019,Barcelona
Seat, 1.5 EcoTSI S&S FR DSG 110 kW (150 CV),18900.0,Gasolina,Automático,6000.0,2019,Barcelona
Ford,Focus Active Sportbreak 2.0 EcoBlue 110 kW (150 CV) Aut. 8 vel.,20900.0,Diésel,Automático,30000.0,2019,Guipúzcoa
MINI,Mini Cooper,23900.0,Gasolina,Manual,16576.0,2019,Murcia
Citroen, BlueHDi S&S Talla M Feel 100 Feel,17900.0,Diésel,Manual,23106.0,2018,Murcia
Mercedes-Benz,E 400 4Matic Cabrio AMG-Line,69900.0,Gasolina,Automático,24175.0,2018,Madrid
Citroen,C4 Cactus 1.2 PureTech S&S Shine 110 Shine,17900.0,Gasolina,Manual,14210.0,2019,Sevilla
Nissan,Qashqai 1.5dCi Tekna+ 4x2 85kW Tekna+,22500.0,Diésel,Manual,36940.0,2018,Salamanca
Citroen,C3 Aircross BlueHDi S&S Feel 100 Feel,17900.0,Diésel,Manual,27618.0,2019,Sevilla
Hyundai,Tucson SLE,24900.0,Diésel,Manual,846.0,2020,Salamanca
Ford,Fiesta 1.25 Duratec 60kW (82CV) Trend 5p,8900.0,Gasolina,Manual,41000.0,2017,Málaga
Renault,Megane 1.3 Tce GPF 140cv EDC Zen,17700.0,Gasolina,Automático,48000.0,2019,Asturias
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Almería
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Málaga
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Málaga
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Málaga
Citroen,C3 C3 3 PureTech 81KW (110CV) S&S SHINE,12900.0,Gasolina,Manual,39962.0,2019,Baleares
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Granada
Ford,Puma Puma 1.0 EcoBoost Titanium 125,18900.0,Gasolina,Manual,5600.0,2020,Alicante
Ford,EcoSport EcoSport 1.0 EcoBoost ST Line 125,17900.0,Gasolina,Manual,26615.0,2019,Alicante
Volkswagen,Passat Variant 1.5 TSI Business 110kW,28600.0,Gasolina,Manual,5058.0,2020,Córdoba
Seat," 1.0 EcoTSI S&,S Style 115",19300.0,Gasolina,Manual,1.0,2020,Córdoba
Nissan,Micra Micra IG-T Visia+ CVT 100,13500.0,Gasolina,Semi-automático,9000.0,2019,Málaga
Nissan,Micra Micra IG-T Acenta 100,13700.0,Gasolina,Manual,3000.0,2020,Málaga
Volkswagen,Passat 2.0 TDI 110KW DSG EXECUTIVE 150 4P,29900.0,Diésel,Automático,15478.0,2019,Murcia
Opel, 1.2T XHL 74KW ELEGANCE 5P,15400.0,Gasolina,Manual,4569.0,2020,Gerona
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,7561.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,8749.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,9908.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,5093.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,5900.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,7622.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,7890.0,2019,Murcia
Volkswagen,Golf 1.6 TDI 85KW ADVANCE 115 5P,21500.0,Diésel,Manual,8588.0,2019,Murcia
Jaguar,E-Pace 2.0 P 147KW R-DYNAMIC SE AUTO 4WD 200 5P,42900.0,Gasolina,Automático,7000.0,2019,Cádiz
Ford,EcoSport 1.0 ECOBOOST 92KW TITANIUM 5P,12990.0,Gasolina,Manual,31070.0,2017,Madrid
Nissan,X-Trail 1.6 DCI TEKNA XTRONIC CVT 5P,18490.0,Diésel,Automático,77898.0,2016,Madrid
Peugeot,308 SW SW 1.5 BLUEHDI 130 GT GPS LL17 RADAR AV AR+CAMARA,21900.0,Diésel,Manual,5300.0,2020,Madrid
Opel,Grandland X 1.2 TURBO SELECTIVE 130 5P,20900.0,Gasolina,Manual,50.0,2020,Barcelona
Opel,Grandland X 1.6 TURBO ULTIMATE AUTO PHEV 4X4 300 5P,35900.0,Eléctrico,Automático,9750.0,2020,Barcelona
Honda,Civic 1.0 I-VTEC TURBO CVT DYNAMIC NAVI,21990.0,Gasolina,Manual,3750.0,2020,Barcelona
Kia,Niro 1.6 GDI HYBRID EMOTION 141 5P,26500.0,Híbrido,Automático,15801.0,2020,Asturias
Peugeot, ELECTRIQUE GT 136 CV 5P,31100.0,Eléctrico,Automático,6850.0,2020,Barcelona
Honda,Civic ELEGANCE NAV 1.0 I-VTEC TURBO 129 CV 5P,19900.0,Gasolina,Manual,3953.0,2020,Barcelona
Peugeot,5008 ALLURE 1.2 PURETECH 130 CV S&S 5P 7 PLAZAS,24900.0,Gasolina,Manual,5042.0,2019,Barcelona
Peugeot,5008 ALLURE 1.2 PURETECH 130 CV S&S 5P 7 PLAZAS,24900.0,Gasolina,Manual,4058.0,2019,Barcelona
Lexus,RX 450h L EXECUTIVE 5P 7 PLAZAS,57900.0,Híbrido,Automático,3900.0,2020,Barcelona
Audi,A3 Sportback 35 TDI 110kW (150CV) S tronic,35990.0,Diésel,Automático,14745.0,2020,La Coruña
Audi,A3 Sedan S line 35 TDI 110kW S tronic,30990.0,Diésel,Automático,7600.0,2020,La Coruña
Audi,A1 Sportback Advanced 25 TFSI 70kW S tronic,27900.0,Gasolina,Automático,14786.0,2020,La Coruña
Jeep,Wrangler WRANGLER SAHARA 2.0 8ATX 6ED,49990.0,Gasolina,Manual,6500.0,2020,La Coruña
Fiat,Tipo 1.6 16v Easy 88kW ( diesel MultijetII SW,12490.0,Diésel,Manual,46827.0,2018,La Coruña
Fiat,Tipo 1.6 16v Easy 88kW ( diesel MultijetII SW,13490.0,Diésel,Manual,48358.0,2018,La Coruña
Fiat,Tipo 1.6 16v Easy 88kW ( diesel MultijetII SW,12490.0,Diésel,Manual,40630.0,2018,La Coruña
Fiat,500X Urban Urban 1.3 MultiJet 70KW 95 CV 4x2 SS,16990.0,Diésel,Manual,62273.0,2019,La Coruña
Fiat,500 1.2 8v 51kW (69CV) Lounge,9990.0,Gasolina,Manual,79592.0,2017,La Coruña
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Málaga
Renault,Clio Clio Clio TCe Energy Limited 66kW,10600.0,Gasolina,Manual,28000.0,2019,Barcelona
Ford,Ka+ Ka+ 1.2 Ti-VCT Essential,8500.0,Gasolina,Manual,44894.0,2018,Málaga
Opel,Astra 2020 1.5D DVC 77kW (105CV),19900.0,Diésel,Manual,10.0,2020,Madrid
Opel,Astra GS Line 1.2T SHL 81kW (110CV),18900.0,Gasolina,Manual,10.0,2020,Madrid
Opel,Astra GS Line 1.2T SHL 81kW (110CV),18900.0,Gasolina,Manual,10.0,2020,Madrid
Nissan,Qashqai 1.6 dCi 130cv Xtronic Tekna+,26300.0,Diésel,Automático,21597.0,2019,Zamora
Lexus, 2.0 250h Business,29995.0,Híbrido,Automático,15508.0,2020,Sevilla
Lexus, 1.8 200h Executive + Navibox,16995.0,Híbrido,Automático,66159.0,2016,Sevilla
Lexus, 1.8 200h Executive,17795.0,Híbrido,Automático,69277.0,2017,Sevilla
Toyota,GT86 Sport,29950.0,Gasolina,Manual,1274.0,2020,La Coruña
Toyota,Auris Hybrid 140H Active,12899.0,Híbrido,Automático,131000.0,2016,Madrid
Mercedes-Benz,CLA 200 DCT,40357.0,Diésel,Automático,1.0,2020,Baleares
Mercedes-Benz,A 180 d,34744.0,Diésel,Manual,1.0,2020,Baleares
Mercedes-Benz,GLA 250 e,48238.0,Híbrido,Automático,1.0,2020,Baleares
Mercedes-Benz,GLB 200 1.3 DCT 163cv,47958.0,Gasolina,Automático,50.0,2020,Baleares
Volkswagen,Multivan Outdoor Batalla Corta 2.0 TDI BMT 110 kW (150 CV) DSG,55300.0,Diésel,Automático,25.0,2020,Almería
Nissan,Qashqai dCi 150 TEKNA+ 110 kW (150 CV),31490.0,Diésel,Manual,2000.0,2020,Tarragona
Ford,Fiesta 1.1 Ti-VCT Limited Edition 55 kW (75 CV),15300.0,Gasolina,Manual,20.0,2020,Gerona
Audi,Q2 sport 35 TFSI 110 kW (150 CV) S tronic,27100.0,Gasolina,Automático,20000.0,2019,Barcelona
BMW,318 Gran Turismo d 110 kW (150 CV),17000.0,Diésel,Automático,193979.0,2016,Albacete
Volkswagen,Multivan Outdoor Corto 2.0 TDI BMT 110 kW (150 CV),34200.0,Diésel,Manual,47085.0,2019,Valencia
Seat,Ateca 2.0 TDI S&S FR 110 kW (150 CV),29490.0,Diésel,Manual,9100.0,2020,Madrid
Volkswagen,Polo Edition 1.0 59 kW (80 CV),12900.0,Gasolina,Manual,11840.0,2020,Málaga
Audi,A1 S line 30 TFSI 85 kW (116 CV),19100.0,Gasolina,Manual,40306.0,2019,Barcelona
Audi,A1 S line 30 TFSI 85 kW (116 CV),19100.0,Gasolina,Manual,40022.0,2019,Barcelona
Audi,A1 S line 30 TFSI 85 kW (116 CV),19100.0,Gasolina,Manual,40797.0,2019,Barcelona
Audi,A1 S line 30 TFSI 85 kW (116 CV),19500.0,Gasolina,Manual,37476.0,2019,Barcelona
Seat,Arona 1.0 TSI Ecomotive Xcellence 70 kW (95 CV),17990.0,Gasolina,Manual,15500.0,2019,Sevilla
Seat, 2.0 TSI S&S Cupra DSG 213 kW (290 CV),27200.0,Gasolina,Automático,24423.0,2019,Madrid
Volkswagen,T-Cross Advance 1.0 TSI 85 kW (115 CV),20900.0,Gasolina,Manual,10200.0,2019,Madrid
Volkswagen,T-Cross Advance 1.0 TSI 85 kW (115 CV),20900.0,Gasolina,Manual,11144.0,2019,Madrid
Toyota,C-HR Hybrid Advance,17900.0,Híbrido,Automático,47000.0,2016,Guipúzcoa
Nissan,Qashqai 1.5 dCi 85 115cv E6D N-Connecta,22600.0,Diésel,Manual,16000.0,2019,Zamora
Ford,EcoSport 1.0L EcoBoost 103kW 140CV SS S Line,16700.0,Gasolina,Manual,61500.0,2018,Valencia
MINI,Cooper COOPER 5 PUERTAS,22500.0,Gasolina,Automático,20136.0,2019,Murcia
Skoda,Fabia 1.0 TSI 95cv Ambition Plus,12900.0,Gasolina,Manual,2200.0,2020,Málaga
Skoda,Kamiq 1.0 TSI 115cv Ambition,20750.0,Gasolina,Manual,1000.0,2020,Málaga
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,12700.0,Gasolina,Manual,50000.0,2018,Valencia
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,12700.0,Gasolina,Manual,64000.0,2018,Valencia
Mercedes-Benz,GLA 180 ,28900.0,Gasolina,Automático,25258.0,2019,Baleares
Mercedes-Benz,B 200 d,23900.0,Diésel,Automático,12674.0,2018,Baleares
Alfa Romeo,Stelvio 2.2 210cv  Q4 Veloce,42500.0,Diésel,Automático,11927.0,2020,Baleares
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,12700.0,Gasolina,Manual,59000.0,2018,Valencia
Nissan,Micra 1.0 IG-T 100cv E6D Acenta,13700.0,Gasolina,Manual,3000.0,2020,Málaga
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,12700.0,Gasolina,Manual,53000.0,2018,Valencia
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,13400.0,Gasolina,Manual,31500.0,2018,Valencia
Lexus,CT 200h Executive Navi,22500.0,Híbrido,Automático,6600.0,2019,La Coruña
Ford,C-MAX 1.0 EcoBoost 92kW 125CV Trend,12700.0,Gasolina,Manual,56000.0,2018,Valencia
BMW,X2 sDrive18d,30500.0,Diésel,Automático,32131.0,2019,Murcia
BMW,X1 sDrive18d,26500.0,Diésel,Automático,37348.0,2018,Murcia
Land Rover,Discovery 2.0 TD4 PURE,38900.0,Diésel,Automático,11000.0,2020,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline DSG 110kW,30900.0,Diésel,Automático,23427.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline DSG 110kW,30900.0,Diésel,Automático,21847.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline 84kW,28500.0,Diésel,Manual,16196.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline 84kW,28500.0,Diésel,Manual,15422.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline 84kW,28500.0,Diésel,Manual,25600.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline 84kW,28500.0,Diésel,Manual,15682.0,2019,Córdoba
Volkswagen,Caravelle 2.0TDI BMT Trendline 84kW,28500.0,Diésel,Manual,20461.0,2019,Córdoba
Seat,Ibiza 1.0 EcoTSI S&S Style 95,17200.0,Gasolina,Manual,73.0,2020,Córdoba
Audi,Q3 1.4 TFSI 125,24900.0,Gasolina,Manual,45159.0,2018,Córdoba
Hyundai,i20 I20 FL 5P TGDI 1.0 100CV ESSENCE LE,12900.0,Gasolina,Manual,4158.0,2020,Barcelona
Jeep,Compass 1.6 MJET 120CV SPORT,19000.0,Diésel,Manual,70000.0,2018,Madrid
Fiat,500X Cross CROSS 110CV 1.6 ETORQ,16600.0,Gasolina,Manual,8000.0,2019,Madrid
Fiat,500 1.0 HYBRID STAR 70 3P,14100.0,Eléctrico,Manual,1.0,2020,Madrid
Jeep,Compass LIMITED 1.6 120 MT FWD,26500.0,Diésel,Manual,6500.0,2020,Madrid
Seat,Arona 1.6 TDI (115CV) Style Ecomotive,17000.0,Diésel,Manual,9100.0,2019,Zaragoza
Seat,Arona 1.0 TSI (115CV) Style Ecomotive,16500.0,Gasolina,Manual,9853.0,2019,Zaragoza
Seat,Arona 1.6 TDI (115CV) Style Ecomotive,16500.0,Diésel,Manual,9034.0,2019,Zaragoza
Hyundai,KONA EV EV (204 CV) 150kW Tecno,39300.0,Eléctrico,Automático,10.0,2020,Zaragoza
Seat,Leon ST 1.6 TDI (115CV) St&Sp Style,17900.0,Diésel,Manual,9865.0,2019,Zaragoza
Volvo,XC40 1.5 T3 Momentum Pro Auto,36200.0,Gasolina,Automático,10.0,2020,Zaragoza
Volkswagen,Arteon R-Line 2.0 TDI (150CV) DSG,31900.0,Diésel,Automático,30519.0,2018,Zaragoza
Volvo,XC90 XC90 D5 AWD Inscription 7 asientos,37500.0,Diésel,Automático,104674.0,2016,Guipúzcoa
Volvo,XC90 XC90 D5 AWD Momentum 7 asientos,37000.0,Diésel,Automático,71009.0,2016,Guipúzcoa
Volvo,XC40 2.0 D3 BUSINESS PLUS AUTO 150 5P,34900.0,Diésel,Automático,10863.0,2020,La Coruña
Volvo,V60 2.0 D3 MOMENTUM AUTO 150 5P,28900.0,Diésel,Automático,28600.0,2019,La Coruña
Mercedes-Benz,E 220 d,39900.0,Diésel,Automático,12543.0,2017,Baleares
Mercedes-Benz,GLA 200 d,28600.0,Diésel,Automático,10680.0,2018,Baleares
Mercedes-Benz,GLA 180 ,29100.0,Gasolina,Manual,19.0,2020,Baleares
Mercedes-Benz,CLA 200 ,22500.0,Gasolina,Automático,86454.0,2016,Baleares
Fiat,500X Cross 1.0 GSE T3 120cv S&S City Cross,17500.0,Gasolina,Manual,40.0,2019,Baleares
Mercedes-Benz,C 220 d,29900.0,Diésel,Automático,18666.0,2018,Baleares
BMW,X3 xDrive30d 195 kW (265 CV),44900.0,Diésel,Automático,52702.0,2017,Toledo
BMW,318 Berlina d 110 kW (150 CV),23500.0,Diésel,Manual,23083.0,2017,Toledo
Renault,Kadjar Zen Blue dCi 85 kW (115 CV),19400.0,Diésel,Manual,24530.0,2019,Barcelona
Seat,Arona 1.6 TDI S&S Style 70 kW (95 CV),16790.0,Diésel,Manual,7892.0,2019,Barcelona
BMW,i3 120ah 125 kW (170 CV),30900.0,Eléctrico,Automático,5890.0,2019,Valencia
Seat,Arona 1.6 TDI Ecomotive FR 85 kW (115 CV),20300.0,Diésel,Manual,15482.0,2019,Valencia
Ford,EcoSport 1.5 TDCi 70kW 95CV Titanium,11990.0,Diésel,Manual,70000.0,2017,Valencia
Renault,Captur 1.0 TCE 74KW ZEN 100 5P,19800.0,Gasolina,Manual,6429.0,2020,Alava
Kia,Sportage 1.6 GDI DRIVE 2WD 132 5P,19800.0,Gasolina,Manual,26587.0,2019,Málaga
Ford,EcoSport EcoSport 1.5 Ti-VCT Trend,12500.0,Gasolina,Manual,90000.0,2016,Alicante
Citroen,C3 N 1.5 BLUEHDI 102 FEEL MIRROR,14900.0,Diésel,Manual,10.0,2020,Madrid
MINI,Mini 1.5 COOPER 136 3P,18500.0,Gasolina,Manual,39734.0,2018,Baleares
Ford,Fiesta Fiesta 1.5TDCi Trend+ 85,11500.0,Diésel,Manual,53232.0,2018,La Coruña
Mitsubishi,Eclipse Cross 150T MOTION CVT 163 5P,24700.0,Gasolina,Automático,2833.0,2020,Madrid
Renault,Megane MéGANE 1.3 TCE GPF LIMITED 85KW 5P,16700.0,Gasolina,Manual,34892.0,2019,Alava
Opel,Grandland X 1.5 CDTI SELECTIVE 130 5P,21990.0,Diésel,Manual,12.0,2019,Madrid
Opel, GRANDLAND 5P SEL 1.5D 130 MT6,21990.0,Diésel,Manual,10.0,2019,Madrid
Opel,Vivaro 2.0 DIESEL 88KW LWB L INC INNOVATION 122 4P,21900.0,Diésel,Manual,300.0,2019,Madrid
Nissan,Micra Micra IG-T Acenta CVT 100,14900.0,Gasolina,Semi-automático,2000.0,2020,Málaga
Nissan,Qashqai Qashqai 1.3 DIG-T N-Connecta 4x2 103kW,19900.0,Gasolina,Manual,49000.0,2019,Málaga
Nissan,Micra Micra IG-T Acenta CVT 100,15100.0,Gasolina,Semi-automático,2800.0,2020,Málaga
Renault,Kangoo Kangoo Combi 1.5dCi Blue Profesional 59kW,15600.0,Diésel,Manual,50.0,2020,Guadalajara
Renault,ZOE Zoe Zoe Zen 50 R135 100kW,22990.0,Eléctrico,Automático,20000.0,2020,Valladolid
Renault,ZOE Zoe Zoe Intens 50 R110 80kW,24100.0,Eléctrico,Automático,10000.0,2020,Valladolid
Renault,ZOE Zoe Zoe Intens 50 R110 80kW,24500.0,Eléctrico,Automático,10000.0,2020,Valladolid
Renault,ZOE Zoe Zoe Life 40 R110 80kW,19300.0,Eléctrico,Automático,10000.0,2020,Valladolid
Nissan, NUEVO MICRA 1.0G 70 ACENTA MT,10900.0,Gasolina,Manual,21552.0,2017,Pontevedra
Nissan,Juke Juke 1.2 DIG-T N-Connecta 4x2 115,13900.0,Gasolina,Manual,84000.0,2016,Pontevedra
Kia,Niro PHEV 1.6 GDi PHEV 104kW (141CV) Drive,26300.0,Eléctrico,Automático,6690.0,2020,Cáceres
Volvo,V90 V90 Cross Country  D4 AWD  Automático,42500.0,Diésel,Automático,18168.0,2019,Guipúzcoa
